time (s),T1 (K),P1 (Bar),V1 (m3),YPOME,YCO2,YO2,Y_CO,Y_H2O,Y_OH,Y_H2O2
0.005199999999999999,800.0014346645453,1013251.9649404264,1.0,0.03426028230865821,2.40777661798779e-09,0.05762778554240967,2.524942820884192e-09,5.657130767440411e-08,2.0435407307756243e-12,1.6169755383753044e-08
0.0053999999999999986,800.0015913049518,1013252.1791048,1.0,0.034260228871433575,2.661231869609429e-09,0.057627768746442244,2.786100452017225e-09,6.262511298981713e-08,2.2257966568368103e-12,1.760145458678436e-08
0.005599999999999998,800.0017620299827,1013252.4125075734,1.0,0.03426017076579035,2.936993238957661e-09,0.0576277505039057,3.0700453543075426e-09,6.921713241463838e-08,2.4230889055292316e-12,1.914519055044864e-08
0.005799999999999998,800.0019480057503,1013252.6667410654,1.0,0.03426010760731598,3.236904572706094e-09,0.05762773069489679,3.3786713190175927e-09,7.639179127799642e-08,2.6366732903602344e-12,2.0810656797560777e-08
0.0059999999999999975,800.0021504964309,1013252.943531422,1.0,0.03426003897962285,3.5629642881257793e-09,0.05762770918940689,3.7140326220182842e-09,8.419722901426532e-08,2.867913097400733e-12,2.2608429960306687e-08
0.006199999999999997,800.0023708727628,1013253.2447501939,1.0,0.0342599644316343,3.917338693351529e-09,0.05762768584644256,4.078358142883985e-09,9.268561760312826e-08,3.11828869676668e-12,2.4550057343262993e-08
0.006399999999999997,800.0026106213237,1013253.5724269832,1.0,0.03425988347463155,4.302376514231998e-09,0.057627660513065025,4.474066810281826e-09,1.0191350858476012e-07,3.389408078490289e-12,2.664815424948753e-08
0.0065999999999999965,800.0028713546662,1013253.9287632549,1.0,0.03425979557903884,4.720624746772032e-09,0.05762763302334061,4.903784511889632e-09,1.1194221142765744e-07,3.683018413104542e-12,2.8916512293243792e-08
0.006799999999999996,800.00315482239,1013254.3161474167,1.0,0.0342597001709223,5.174845965822504e-09,0.05762760319719305,5.3703626218820896e-09,1.2283820630918723e-07,4.001018750715024e-12,3.137022003296714e-08
0.006999999999999996,800.0034629232615,1013254.7371713369,1.0,0.03425959662817333,5.668037244453032e-09,0.05762757083914699,5.87689832778048e-09,1.3467359491687792e-07,4.345473990081253e-12,3.402579755998733e-08
0.0071999999999999955,800.0037977184523,1013255.1946483586,1.0,0.03425948427635416,6.203450807539646e-09,0.05762753573695411,6.426756906767245e-09,1.475265921276854e-07,4.7186302359077724e-12,3.690134652311399e-08
0.007399999999999995,800.004161446065,1013255.6916330871,1.0,0.03425936238415949,6.784616664170616e-09,0.05762749766008508,7.02359623776984e-09,1.614820642599576e-07,5.122931690514702e-12,4.0016718214530896e-08
0.007599999999999995,800.0045565368489,1013256.2314427802,1.0,0.034259230158525306,7.415367067058449e-09,0.05762745635809725,7.671393393330748e-09,1.766321102766812e-07,5.561039136973957e-12,4.339369873723519e-08
0.0077999999999999944,800.0049856321523,1013256.8176817724,1.0,0.03425908673907572,8.099864415924604e-09,0.05762741155876797,8.37447517015073e-09,1.9307672383159742e-07,6.035851074069795e-12,4.7056226974257124e-08
0.007999999999999995,800.0054516028003,1013257.4542671685,1.0,0.03425893119230263,8.842630575724216e-09,0.05762736296613097,9.137550271281665e-09,2.1092448836215795e-07,6.550526018546048e-12,5.103062728485921e-08
0.008199999999999995,800.0059575700205,1013258.1454572964,1.0,0.03425876250515065,9.64857931853552e-09,0.05762731025829886,9.965745113107818e-09,2.3029334536615357e-07,7.108507632152018e-12,5.5345873357178025e-08
0.008399999999999996,800.0065069287518,1013258.8958834078,1.0,0.03425857957790837,1.0523052433688348e-08,0.05762725308503487,1.0864643915543284e-08,2.5131144837083897e-07,7.713552684146824e-12,6.003388939073777e-08
0.008599999999999997,800.0071033731648,1013259.7105843669,1.0,0.03425838121647291,1.1471859183753584e-08,0.05762719106509436,1.1840332747228956e-08,2.7411809493484235e-07,8.369761894961258e-12,6.512988705978326e-08
0.008799999999999997,800.0077509247576,1013260.5950448369,1.0,0.03425816612387872,1.2501319710474724e-08,0.05762712378329452,1.2899448277723876e-08,2.988647506218045e-07,9.081614165917615e-12,7.0672745473116e-08
0.008999999999999998,800.0084539633875,1013261.5552374311,1.0,0.03425793289100173,1.361831289568474e-08,0.057627050787277034,1.4049231879043856e-08,3.257161765415718e-07,9.854004634216599e-12,7.67054403604535e-08
0.009199999999999998,800.0092172614384,1013262.597669125,1.0,0.03425767998638957,1.4830328972092127e-08,0.05762697158394295,1.5297589476643284e-08,3.5485166717317196e-07,1.0692286834617739e-11,8.32755269474384e-08
0.009399999999999999,800.010046021724,1013263.7294327128,1.0,0.03425740574505106,1.614552783174275e-08,0.057626885635493695,1.6653158360748207e-08,3.8646642024924794e-07,1.1602319818701937e-11,9.043568869287176e-08
0.0096,800.010945919419,1013264.9582637213,1.0,0.034257108356146135,1.757280340732597e-08,0.05762679235505189,1.8125381501244053e-08,4.207730471332571e-07,1.2590520633209786e-11,9.824435786048228e-08
0.0098,800.0119231483034,1013266.2926031476,1.0,0.03425678584949921,1.9121854593930656e-08,0.0576266911018292,1.972459001270665e-08,4.5800323430139383e-07,1.3663922534753385e-11,1.0676641471438686e-07
0.01,800.0129844722278,1013267.7416672686,1.0,0.03425643608070507,2.0803264052557927e-08,0.05762658117574827,2.1462095538176625e-08,4.984095866613857e-07,1.483024035296082e-11,1.1607398305894857e-07
0.0102,800.0141372822261,1013269.3155250723,1.0,0.03425605671472648,2.2628585539117797e-08,0.05762646181147395,2.3350293489632293e-08,5.422676671829775e-07,1.609794327195244e-11,1.262473320751891e-07
0.010400000000000001,800.0153896598086,1013271.0251840401,1.0,0.03425564520785597,2.461044055476949e-08,0.05762633217179875,2.5402778287843704e-08,5.898782508835085e-07,1.7476336186017603e-11,1.373758961521557e-07
0.010600000000000002,800.0167504473433,1013272.8826855043,1.0,0.03425519878781984,2.676262566923721e-08,0.057626191340289644,2.763447249353137e-08,6.415698238704035e-07,1.8975650578807266e-11,1.495594315450945e-07
0.010800000000000002,800.018229326532,1013274.9012109305,1.0,0.03425471443177895,2.9100232040583225e-08,0.05762603831309176,3.006177200843981e-08,6.977013619847292e-07,2.0607146425937235e-11,1.629093315247333e-07
0.011000000000000003,800.0198369056919,1013277.0952000798,1.0,0.034254188842066546,3.163977818656918e-08,0.0576258719898174,3.270270896603356e-08,7.586654127750146e-07,2.2383226110519413e-11,1.775501159322882e-07
0.011200000000000003,800.0215848167775,1013279.4804823158,1.0,0.034253618419447886,3.439935741012288e-08,0.05762569116342688,3.5577134455011056e-08,8.24891512337818e-07,2.4317561680957547e-11,1.936211151244991e-07
0.011400000000000004,800.0234858239512,1013282.0744234776,1.0,0.034252999233465815,3.73988026177852e-08,0.05762549450891548,3.870692506683018e-08,8.968499990907036e-07,2.6425237516324678e-11,2.112783865789784e-07
0.011600000000000004,800.0255539446642,1013284.8960896219,1.0,0.034252326989668375,4.0659869974094907e-08,0.05762528057071291,4.211621567952763e-08,9.750562566530655e-07,2.872291023167656e-11,2.3069688540923483e-07
0.011800000000000005,800.0278045841703,1013287.9664288627,1.0,0.03425159699352081,4.420644280739701e-08,0.05762504774870579,4.5831660880351717e-08,1.0600754172196112e-06,3.122898639192937e-11,2.520729087669926e-07
0.012000000000000005,800.0302546863965,1013291.3084752403,1.0,0.034250804110318445,4.806476020455658e-08,0.057624794282589764,4.988273181763944e-08,1.1525276254785178e-06,3.3963822138362806e-11,2.756268749275932e-07
0.012200000000000006,800.0329229023838,1013294.9475762601,1.0,0.034249942720858455,5.226367218070293e-08,0.05762451823443779,5.430205197359529e-08,1.2530939045082384e-06,3.6949945912280766e-11,3.0160646290420967e-07
0.012400000000000007,800.0358297773087,1013298.9116454369,1.0,0.03424900667267519,5.68349230153857e-08,0.057624217469392974,5.912577493735288e-08,1.3625226582922678e-06,4.021230526351257e-11,3.30290133283505e-07
0.012600000000000007,800.0389979602005,1013303.23144538,1.0,0.034247989225908215,6.181346911267723e-08,0.057623889634082326,6.439401458541556e-08,1.481636952798111e-06,4.3778542624139174e-11,3.619911144641343e-07
0.012800000000000008,800.0424524375745,1013307.9409030565,1.0,0.03424688299359802,6.723783337752661e-08,0.05762353213265094,7.015133209696607e-08,1.6113426177639981e-06,4.767930076644221e-11,3.9706187727351887e-07
0.013000000000000008,800.0462207925865,1013313.0774593812,1.0,0.03424567987610242,7.315049877422834e-08,0.057623142100276206,7.644728536110085e-08,1.7526372260172612e-06,5.1948559573262506e-11,4.358991281045986e-07
0.013200000000000009,800.0503334972097,1013318.6824631951,1.0,0.034244370987998644,7.959835285436849e-08,0.05762271637344583,8.333706131019488e-08,1.906620210640413e-06,5.662400921220957e-11,4.78949469238251e-07
0.013400000000000009,800.0548242313596,1013324.801601464,1.0,0.03424294657898376,8.663317436520417e-08,0.057622251457639724,9.08821797344826e-08,2.074503913938311e-06,6.174745478812165e-11,5.267155971373856e-07
0.01360000000000001,800.0597302403637,1013331.4853810109,1.0,0.034241395946286265,9.431217998905712e-08,0.05762174349133809,9.915130059525152e-08,2.2576259638696746e-06,6.73652607518446e-11,5.797632570353591e-07
0.01380000000000001,800.0650927303374,1013338.789661151,1.0,0.03423970733886689,1.0269863138260541e-07,0.05762118820645476,1.0822113941350275e-07,2.4574629700527065e-06,7.352883042557004e-11,6.387289354102762e-07
0.01400000000000001,800.070957303291,1013346.7762396887,1.0,0.03423786785319463,1.1186250643636096e-07,0.05762058088509516,1.1817750278785698e-07,2.6756456095116134e-06,8.029511926769827e-11,7.043283099453172e-07
0.014200000000000011,800.0773744360121,1013355.513497669,1.0,0.03423586331990515,1.2188124250080337e-07,0.057619916312328906,1.2911646351896246e-07,2.9139752525768904e-06,8.772717970348083e-11,7.773655163613782e-07
0.014400000000000012,800.0844000043082,1013365.077104997,1.0,0.03423367818129338,1.3284055588445552e-07,0.057619188724940755,1.411456914126276e-07,3.1744421939909922e-06,9.589473075932548e-11,8.587432365115459e-07
0.014600000000000012,800.0920958537789,1013375.5507884761,1.0,0.03423129535967812,1.4483534229554738e-07,0.057618391756166024,1.5438595879372974e-07,3.459245550783981e-06,1.0487474334425817e-10,9.494736015206029e-07
0.014800000000000013,800.1005304177467,1013387.0271630684,1.0,0.03422869611691541,1.5797066231751715e-07,0.05761751837651703,1.6897284134336076e-07,3.770814862841461e-06,1.1475202830570597e-10,1.050689881274136e-06
0.015000000000000013,800.1097793812856,1013399.6086249239,1.0,0.03422585990572354,1.7236281487069035e-07,0.05761656083097261,1.8505863662916762e-07,4.111833387622054e-06,1.2561980916184785e-10,1.1636588977186078e-06
0.015200000000000014,800.1199263885675,1013413.4083024253,1.0,0.034222764213954496,1.88140499741762e-07,0.05761551057300508,2.0281452301251062e-07,4.485263017920331e-06,1.3758025547314985e-10,1.2897940576389526e-06
0.015400000000000014,800.1310637889344,1013428.5510590312,1.0,0.03421938440342563,2.0544606931125762e-07,0.057614358196120694,2.2243298580447154e-07,4.894370697912818e-06,1.507449503987093e-10,1.4306688583907867e-06
0.015600000000000015,800.1432934132905,1013445.1745366025,1.0,0.03421569354577332,2.2443686498955338e-07,0.057613093363947765,2.441305327654955e-07,5.342756081526582e-06,1.6523524442932414e-10,1.588030651222277e-06
0.015800000000000015,800.1567273697815,1013463.4302243731,1.0,0.0342116622584684,2.452866320265294e-07,0.057611704740187564,2.6815072564005765e-07,5.834380090302969e-06,1.8118246472663778e-10,1.763814392470251e-06
0.016000000000000014,800.1714888437155,1013483.4845333303,1.0,0.034207258545000424,2.681870019097919e-07,0.057610179920103526,2.9476755019794116e-07,6.373593888080576e-06,1.9872791547567738e-10,1.960156041244645e-06
0.016200000000000013,800.187712881726,1013505.5198491429,1.0,0.03420244764441148,2.933490272891815e-07,0.05760850536569838,3.2428915036056847e-07,6.9651676227318105e-06,2.180226131903748e-10,2.1794051794885767e-06
0.016400000000000012,800.2055471352111,1013529.7355300961,1.0,0.03419719189629376,3.2100474779658e-07,0.05760666634710854,3.57061941007831e-07,7.614318102856717e-06,2.3922669077582547e-10,2.424136360796386e-06
0.01660000000000001,800.2251525331104,1013556.3488098717,1.0,0.0341914506284823,3.5140876083332075e-07,0.05760464689318128,3.934751157423329e-07,8.326734400410576e-06,2.6250840195429564e-10,2.697158620464577e-06
0.01680000000000001,800.2467038490532,1013585.5955582288,1.0,0.03418518007555854,3.848397650592557e-07,0.057602429754537755,4.339655553152107e-07,9.10860018297223e-06,2.880426598077057e-10,3.001522528350097e-06
0.017000000000000008,800.2703901222793,1013617.7308451579,1.0,0.03417833333740714,4.21602038481976e-07,0.05759999638285007,4.790231379852686e-07,9.9666113666332e-06,3.1600904739024986e-10,3.340524100603979e-06
0.017200000000000007,800.2964148889333,1013653.0292503122,1.0,0.034170860387304665,4.620268082028678e-07,0.0575973269301151,5.291964377475956e-07,1.0907987555886724e-05,3.4658925526282447e-10,3.717704897658395e-06
0.017400000000000006,800.3249961783602,1013691.7848568923,1.0,0.0341627081391319,5.064734653518484e-07,0.057594400271691076,5.850987842051191e-07,1.1940475639391331e-05,3.7996392921951175e-10,4.136847658752279e-06
0.017600000000000005,800.3563662291103,1013734.3108693324,1.0,0.03415382058292584,5.553305777234259e-07,0.05759119405668667,6.474146469143856e-07,1.3072343876957252e-05,4.163089264625617e-10,4.601966892187969e-06
0.017800000000000003,800.3907708822284,1013780.9387979606,1.0,0.03414413899687309,6.090166520748742e-07,0.05758768478876651,7.169062863059276e-07,1.4312364874318803e-05,4.557910411329305e-10,5.117293953057516e-06
0.018000000000000002,800.4284686160398,1013832.0171627639,1.0,0.034133602241951735,6.679806017134208e-07,0.05758384793962676,7.944205948862986e-07,1.5669786022699364e-05,4.985632892968485e-10,5.687256316680312e-06
0.0182,800.4697291992667,1013887.9096852872,1.0,0.03412214714216967,7.327018852606365e-07,0.0575796580961036,8.808960372214268e-07,1.71542863939e-05,5.447598919008899e-10,6.316451054602206e-06
0.0184,800.5148319505073,1013948.9929527491,1.0,0.034109708950637044,8.036902883872004e-07,0.05757508914075941,9.773695748675867e-07,1.8775919422537706e-05,5.944911612360917e-10,7.009612692288439e-06
0.0186,800.5640636138147,1014015.6535675492,1.0,0.03409622189664849,8.81485338596879e-07,0.05757011446381477,1.0849834469041101e-06,2.0545041455888653e-05,6.478385128634843e-10,7.771576031719276e-06
0.018799999999999997,800.6177158722259,1014088.2848115294,1.0,0.034081619806163074,9.666553510850768e-07,0.05756470720324947,1.2049916594676772e-06,2.247222664964186e-05,7.048498682659571e-10,8.607234726015677e-06
0.018999999999999996,800.6760825526895,1014167.2828967401,1.0,0.03406583678132091,1.0597961300374068e-06,0.057558840507332655,1.338766026990281e-06,2.456816982878982e-05,7.655357079799511e-10,9.52149680690775e-06
0.019199999999999995,800.739456585779,1014253.042887679,1.0,0.034048807922679926,1.161529356455289e-06,0.05755248781317004,1.4878015986127962e-06,2.6843579298231536e-05,8.298660272901816e-10,1.0519238480292316e-05
0.019399999999999994,800.808126804757,1014345.9544083657,1.0,0.03403047007372328,1.272500711596976e-06,0.0575456231333757,1.653721303888723e-06,2.9309062406104607e-05,8.977683960025546e-10,1.160525770691613e-05
0.019599999999999992,800.8823746782178,1014446.3972605156,1.0,0.03401076256550984,1.3933777908844347e-06,0.057538221342437156,1.8382796440125229e-06,3.197500705653775e-05,9.691272777037597e-10,1.2784229125132894e-05
0.01979999999999999,800.962471079469,1014554.7370909578,1.0,0.03398962793827274,1.5248478728883093e-06,0.05753025845404922,2.0433652773972414e-06,3.485146281055138e-05,1.0437846646104863e-09,1.406066181869478e-05
0.01999999999999999,801.0486731918288,1014671.3212411553,1.0,0.03396701261814327,1.6676156016065597e-06,0.05752171188127961,2.2710023485504316e-06,3.794802515704175e-05,1.121542025137915e-09,1.5438861239675537e-05
0.02019999999999999,801.1412216425049,1014796.4749028491,1.0,0.03394286752947452,1.8224006425174892e-06,0.05751256067244125,2.5233504549979385e-06,4.1273726407498026e-05,1.2021634283604969e-09,1.6922896354160053e-05
0.020399999999999988,801.2403379452829,1014930.4976872477,1.0,0.033917148626177916,1.989935352444069e-06,0.05750278571655288,2.8027031303874625e-06,4.48369363270379e-05,1.2853797231209977e-09,1.851657273676665e-05
0.020599999999999986,801.3462223153832,1015073.6606925356,1.0,0.03388981732985947,2.170962501158611e-06,0.05749236991404982,3.111484785435392e-06,4.864527508451796e-05,1.370893519899069e-09,2.022341203998184e-05
0.020799999999999985,801.4590518966293,1015226.2041233794,1.0,0.03386084086790895,2.3662330653332383e-06,0.05748129831035564,3.452246082927454e-06,5.270554032852463e-05,1.4583847080196146e-09,2.2046637828779077e-05
0.020999999999999984,801.5789794243751,1015388.335493822,1.0,0.033830192508260894,2.5765041012049453e-06,0.05746955819118977,3.827657734388756e-06,5.7023649618090636e-05,1.5475162588355172e-09,2.3989167530483427e-05
0.021199999999999983,801.7061323246434,1015560.2284140979,1.0,0.03379785169269612,2.8025366920702186e-06,0.05745713914039577,4.240502763511e-06,6.160459860787281e-05,1.6379401150009227e-09,2.605360996170949e-05
0.02139999999999998,801.8406122392112,1015742.021947593,1.0,0.03376380407274918,3.0450939608620457e-06,0.057444033061848636,4.693667297445003e-06,6.645243496788256e-05,1.7293029465169165e-09,2.8242267792043564e-05
0.02159999999999998,801.9824949474438,1015933.8204988533,1.0,0.03372804145612428,3.3049391137465585e-06,0.057430234168428275,5.190129952579763e-06,7.157024736250858e-05,1.821251286212171e-09,3.055714400694515e-05
0.02179999999999998,802.1318306366106,1016135.6941682446,1.0,0.033690561676247475,3.5828335571592853e-06,0.05741573894235665,5.73295014952348e-06,7.696016777054777e-05,1.9134366976970148e-09,3.299995164949477e-05
0.021999999999999978,802.2886444997391,1016347.6795446129,1.0,0.033651368389478256,3.87953495569934e-06,0.05740054606930886,6.325255138992593e-06,8.262338695719502e-05,2.005519543541693e-09,3.557212602056447e-05
0.022199999999999977,802.4529375890532,1016569.7808407373,1.0,0.03361047081834727,4.1957953609598415e-06,0.057384656351741774,6.970226396551456e-06,8.856018009449585e-05,2.0971734853984097e-09,3.827483842122311e-05
0.022399999999999975,802.6246878975875,1016801.97133355,1.0,0.033567883445925484,4.532359265913282e-06,0.057368072604742144,7.671085134264772e-06,9.476994213181424e-05,2.1880878256652043e-09,4.110901118563311e-05
0.022599999999999974,802.8038516115396,1017044.1950336146,1.0,0.0335236256759113,4.889961671077883e-06,0.05735079953846285,8.431077467440412e-06,0.00010125123039704698,2.2779703281341433e-09,4.407533283080601e-05
0.022799999999999973,802.9903644971176,1017296.368534588,1.0,0.033477721466131594,5.269326136510548e-06,0.0573328436305008,9.253459315628557e-06,0.00010800181325804391,2.366549023755583e-09,4.7174273516415875e-05
0.022999999999999972,803.1841433832983,1017558.3829913058,1.0,0.03343019894440097,5.671162816818153e-06,0.05731421299137771,1.0141481246690586e-05,0.00011501872336475922,2.453573565032375e-09,5.0406100171794895e-05
0.02319999999999997,803.3850877047398,1017830.1061788207,1.0,0.03338109001501267,6.09616650543449e-06,0.057294917225964984,1.1098373517760785e-05,0.00012229831400763732,2.5388161305570574e-09,5.377089104548512e-05
0.02339999999999997,803.5930810783399,1018111.3845968393,1.0,0.03333042996168593,6.545014699068508e-06,0.05727496729304001,1.212733148054181e-05,0.00012983631755076363,2.6220718827512217e-09,5.7268549687244786e-05
0.023599999999999968,803.8079928873218,1018402.0455847243,1.0,0.0332782570529599,7.0183656995190895e-06,0.057254375365099704,1.3231501540922567e-05,0.00013762790485676986,2.7031590811383552e-09,6.0898818152430575e-05
0.023799999999999967,804.0296798529832,1018701.8994205738,1.0,0.03322461215442964,7.516856775015905e-06,0.05723315468998228,1.4413967836514066e-05,0.00014566774485696006,2.781918885628645e-09,6.466128943915294e-05
0.023999999999999966,804.2579875771396,1019010.7413816759,1.0,0.03316953835161222,8.04110240164164e-06,0.057211319455668604,1.567773978061775e-05,0.00015395006353582705,2.858214900244302e-09,6.855541918050476e-05
0.024199999999999965,804.4927520416853,1019328.3537482736,1.0,0.03311308058640645,8.591692604611375e-06,0.057188884659323744,1.702574058731975e-05,0.00016246870171921244,2.9319325119455603e-09,7.258053660239603e-05
0.024399999999999963,804.7338010547684,1019654.5077366019,1.0,0.03305528530943427,9.169191420002363e-06,0.057165865981388585,1.8460796883922537e-05,0.00017121717118664034,3.0029780607698772e-09,7.673585481028121e-05
0.024599999999999962,804.9809556356543,1019988.9653506308,1.0,0.03299620014992239,9.774135494330962e-06,0.057142279665332134,1.998562948287462e-05,0.00018018870872712545,3.0712778720522607e-09,8.102048047071128e-05
0.02479999999999996,805.2340313316924,1020331.4811437414,1.0,0.03293587360451325,1.0407032841342571e-05,0.05711814240355208,2.160284537789707e-05,0.00018937632781909744,3.1367772120797696e-09,8.543342294172966e-05
0.02499999999999996,805.492839463881,1020681.8038856653,1.0,0.03287435474562866,1.1068361768623113e-05,0.05709347122968854,2.3314930992943288e-05,0.00019877286773500782,3.1994391322515984e-09,8.997360293291062e-05
0.02519999999999996,805.7571882974989,1021039.6781299553,1.0,0.03281169295006712,1.1758569992000825e-05,0.05706828341757108,2.5124246709881808e-05,0.0002083710398769838,3.259243344324179e-09,9.463986075368251e-05
0.025399999999999957,806.0268841374283,1021404.8456814209,1.0,0.03274793764752741,1.2478073908742824e-05,0.057042596386837355,2.7033022624223265e-05,0.0002181634713166774,3.316184972885914e-09,9.94309642008752e-05
0.025599999999999956,806.3017323462187,1021777.0469609991,1.0,0.03268313808961612,1.322725805497899e-05,0.0570164276153238,2.9043355557308788e-05,0.00022814274537040683,3.3702731974303084e-09,0.00010434561609445268
0.025799999999999955,806.5815382865047,1022156.022270362,1.0,0.03261734313917864,1.4006474976860021e-05,0.056989794557929345,3.115720742050386e-05,0.00023830143920570233,3.421530491115399e-09,0.00010938246167006251
0.025999999999999954,806.8661081895712,1022541.5129578537,1.0,0.03255060107740875,1.481604486039062e-05,0.0569627145722049,3.337640440515138e-05,0.0002486321587430061,3.469990877459831e-09,0.00011454009562239742
0.026199999999999952,807.1552499453826,1022933.2624806572,1.0,0.03248295943280998,1.5656255820027438e-05,0.05693520485048685,3.570263767111937e-05,0.000259127570274024,3.5156991387721443e-09,0.00011981706895375256
0.02639999999999995,807.4487738303382,1023331.0173840001,1.0,0.032414464825134943,1.6527364255082825e-05,0.0569072823573646,3.813746485854279e-05,0.00026978042975001006,3.5587095050706348e-09,0.0001252118957937342
0.02659999999999995,807.7464931518379,1023734.5281693266,1.0,0.032345162830122905,1.742959506799882e-05,0.056878963774853776,4.0682312546183156e-05,0.00028058360875980894,3.599084670231415e-09,0.00013072305979767063
0.02679999999999995,808.0482248456351,1024143.5501000694,1.0,0.032275097856969616,1.8363142731027467e-05,0.05685026545073809,4.3338479598424353e-05,0.0002915301185566897,3.6368947737188272e-09,0.00013634902057743423
0.026999999999999948,808.3537899867504,1024557.8438924525,1.0,0.032204313046372834,1.932817177573536e-05,0.05682120335547917,4.6107141471148365e-05,0.00030261313069675254,3.672216175548505e-09,0.00014208821991303785
0.027199999999999946,808.6630142548852,1024977.1763451307,1.0,0.03213285018040935,2.032481800835809e-05,0.056791793042114666,4.8989355003580936e-05,0.00031382599578879154,3.7051307561145814e-09,0.00014793908774163162
0.027399999999999945,808.9757283356482,1025401.3208837364,1.0,0.032060749607753014,2.1353189666028465e-05,0.056762049612127774,5.1986063960412175e-05,0.00032516225968193496,3.735724941589079e-09,0.00015390004803513533
0.027599999999999944,809.2917682635331,1025830.0580274502,1.0,0.03198805018271685,2.2413368714616683e-05,0.056731987686233734,5.5098104990428386e-05,0.00033661567729259464,3.764088855268001e-09,0.00015996952440064036
0.027799999999999943,809.6109757258369,1026263.1758037797,1.0,0.03191478921450868,2.3505412339648746e-05,0.05670162137855447,5.832621430387743e-05,0.00034818022484130065,3.7903155416922835e-09,0.00016614594572330758
0.02799999999999994,809.9331983027552,1026700.4700777254,1.0,0.03184100243067319,2.4629354494618028e-05,0.05667096427629279,6.167103444850796e-05,0.00035985010950395353,3.814500244771809e-09,0.00017242775135562454
0.02819999999999994,810.2582896548662,1027141.7448102887,1.0,0.03176672395181796,2.5785207468384545e-05,0.056640029423849166,6.513312104096473e-05,0.0003716197769474579,3.836739777820962e-09,0.00017881339586452925
0.02839999999999994,810.5861096903153,1027586.8122904022,1.0,0.03169198627267254,2.697296367286579e-05,0.056608829308761474,6.871295030172302e-05,0.00038348391801627097,3.857131867464713e-09,0.00018530135404061583
0.028599999999999938,810.9165246981232,1028035.4933218618,1.0,0.031616820251861535,2.819259759742088e-05,0.0565773758506193,7.241092713246896e-05,0.0003954374740342491,3.875774581973933e-09,0.00019189012588467186
0.028799999999999937,811.2494074086837,1028487.6173115397,1.0,0.031541255115239496,2.944406756313664e-05,0.056545680396188555,7.622739219260363e-05,0.000407475639168803,3.892765824646523e-09,0.00019857824053069693
0.028999999999999936,811.5846370323949,1028943.0223284374,1.0,0.03146531846439185,3.0727317558096503e-05,0.05651375371638906,8.016262916543996e-05,0.0004195938619221437,3.908202846694487e-09,0.0002053642601053236
0.029199999999999934,811.9220992836376,1029401.5551432935,1.0,0.03138903628907008,3.204227918904788e-05,0.056481606004554284,8.421687238617111e-05,0.00043178784603537575,3.9221820998742574e-09,0.00021224678364450606
0.029399999999999933,812.2616863663691,1029863.0712168551,1.0,0.031312432988471334,3.338887367444805e-05,0.056449246878049815,8.839031451540657e-05,0.0004440535497728584,3.9347983345621285e-09,0.0002192244506664641
0.029599999999999932,812.6032969354256,1030327.4346541896,1.0,0.0312355313950122,3.4767013622964675e-05,0.05641668538196602,9.268311328224198e-05,0.0004563871843719217,3.946144755714688e-09,0.0002262959442265812
0.02979999999999993,812.946836026562,1030794.5181184557,1.0,0.031158352807584527,3.6176605089239186e-05,0.056383929995456404,9.709539898501582e-05,0.000468785211030456,3.956312608494764e-09,0.00023345999383251386
0.02999999999999993,813.2922149763657,1031264.2027294817,1.0,0.03108091702440169,3.761754934151751e-05,0.056350988639123654,0.00010162728113924461,0.0004812443376635283,3.9653909464522645e-09,0.00024071537820713313
0.03019999999999993,813.6393513209279,1031736.3779341178,1.0,0.031003242380239774,3.908974468983967e-05,0.05631786868397587,0.000106278854974657,0.0004937615147839256,3.9734662859868854e-09,0.0002480609274076612
0.030399999999999927,813.9881686783481,1032210.9413543826,1.0,0.030925345787135728,4.059308824787302e-05,0.05628457696207171,0.00011105020785657873,0.0005063339306821269,3.980622658254007e-09,0.0002554955249953983
0.030599999999999926,814.338596613536,1032687.7986122558,1.0,0.030847242778416675,4.2127477720564575e-05,0.056251119778447885,0.00011594142533207417,0.0005189590059242912,3.986941297190456e-09,0.00026301810979850775
0.030799999999999925,814.6905704965234,1033166.863144505,1.0,0.03076894755285342,4.3692812987972435e-05,0.056217502923781956,0.00012095259686783389,0.0005316343876473736,3.992500647064109e-09,0.0002706276774329624
0.030999999999999923,815.044031346591,1033648.0559986687,1.0,0.030690473021707677,4.5288997699399344e-05,0.05618373168823193,0.00012608382131173776,0.0005443579432602759,3.997376240853386e-09,0.0002783232815374605
0.031199999999999922,815.3989256707961,1034131.3056211593,1.0,0.030611830856130423,4.69159407675565e-05,0.05614981087574983,0.0001313352120219073,0.0005571277539491749,4.001640655206155e-09,0.00028610403477988744
0.03139999999999992,815.7552053069577,1034616.5476507844,1.0,0.03053303153210347,4.8573557687436986e-05,0.05611574481798982,0.0001367069013639068,0.0005699421083837756,4.005363486821948e-09,0.00029396910958170264
0.03159999999999992,816.112827233862,1035103.7246684524,1.0,0.030454084383875542,5.0261772013997244e-05,0.05608153739113807,0.0001421990457350855,0.0005827994951160216,4.008611335108938e-09,0.00030191773875519717
0.03179999999999992,816.4717534036998,1035592.7859759962,1.0,0.030374997650020292,5.198051653088709e-05,0.056047192030750266,0.00014781182952626013,0.0005956985958982427,4.011447816144255e-09,0.0003099492158036563
